SE206,SE132,SE011,SE480,SE460,SE281,SE270,SE470,SE605,SE455,SE475,SE256,SE336,SE600,SE420,SE131,SE135,YEAR,SE375,SE136,SE380,SE025,CNTR_ID,SE446,COUNTRY,SE370,SE360,TF14,SE450,SE080,SE207,SE441
238.0,1.1429103295,10641.37,73816.0,72.0,66632.0,233129.0,126.0,3017.0,62474.0,3679.0,9323.0,72196.0,5791.0,37546.0,266446.0,256885.0,2008,3221.0,39638.545633999995,6972.0,6.62,DE,135263.0,(DEU) Germany,61799.0,22309.0,(20) Specialist horticulture,67625.0,0.3,785.64523104,265434.0
51.0,1.3344553706,5336.74,60817.0,13.0,25233.0,95539.0,14.0,2065.0,54611.0,37307.0,5699.0,34279.0,8772.0,38789.0,127493.0,121744.0,2008,4476.0,11732.463198000001,3813.0,10.53,DE,288335.0,(DEU) Germany,10702.0,17036.0,(35) Specialist wine,65405.0,0.06,864.98620057,408365.0
2062.0,1.1665104886,7853.5,55869.0,49.0,27003.0,141093.0,539.0,6649.0,65352.0,4358.0,17040.0,44542.0,9561.0,29160.0,164586.0,145484.0,2008,3830.0,7070.197618699999,5399.0,21.75,DE,439139.0,(DEU) Germany,32423.0,27895.0,(36) Specialist orchards - fruits,82878.0,1.18,1725.1755971999999,587418.0
746.0,1.3652634732,4090.37,62316.0,0.0,9664.0,49138.0,736.0,4141.0,21092.0,9456.0,7064.0,20494.0,5431.0,22093.0,67086.0,59275.0,2008,1884.0,4907.860506600001,1906.0,12.39,DE,293362.0,(DEU) Germany,5498.0,9691.0,(38) Permanent crops combined,39525.0,0.19,3887.5279266999996,353978.0
123521.0,0.9953951256999999,4024.9,47865.0,50498.0,59062.0,149452.0,25331.0,28941.0,84060.0,2399.0,5942.0,45671.0,29673.0,26669.0,148764.0,19301.0,2008,8488.0,319.40460597,4554.0,61.07,DE,377693.0,(DEU) Germany,7890.0,23786.0,(45) Specialist milk,87635.0,82.39,1499.1980504,599693.0
39706.0,0.6039240096,3981.03,29551.0,6273.0,27111.0,100177.0,24473.0,51640.0,49104.0,2077.0,4846.0,35014.0,50024.0,10024.0,60499.0,15948.0,2008,6360.0,145.94151286,5376.0,110.7,DE,140979.0,(DEU) Germany,7951.0,18365.0,(48) Specialist sheep and goats,92735.0,59.26,670.06242913,289091.0
74292.0,0.8607632039,3323.47,35483.0,25865.0,45051.0,115768.0,54025.0,31455.0,55879.0,1659.0,6447.0,37689.0,30653.0,12933.0,99649.0,18910.0,2008,7359.0,297.60884466,3768.0,64.24,DE,386304.0,(DEU) Germany,5153.0,16748.0,(49) Specialist cattle,58189.0,82.4,901.60977062,525975.0
234731.0,1.0359177448999999,4031.28,81827.0,34341.0,171553.0,292860.0,54107.0,20968.0,94581.0,3769.0,9739.0,60490.0,24742.0,33209.0,303379.0,58909.0,2008,12142.0,1002.6794199999999,9200.0,59.99,DE,464884.0,(DEU) Germany,9514.0,29961.0,(50) Specialist granivores,133618.0,241.09,973.63563856,727412.0
6119.0,1.0977443087,6147.09,109671.0,990.0,36880.0,137506.0,2363.0,21204.0,80867.0,7231.0,8228.0,46784.0,23711.0,34494.0,150947.0,136600.0,2008,10407.0,2589.8527777,3106.0,54.1,DE,391923.0,(DEU) Germany,17055.0,23275.0,(60) Mixed crops,61258.0,6.77,903.86670333,535030.0
166002.0,0.9306989847,4679.69,70319.0,32029.0,119916.0,237816.0,61424.0,32502.0,84605.0,5897.0,9074.0,58936.0,33326.0,14696.0,221335.0,46260.0,2008,11890.0,614.02081822,5755.0,76.57,DE,427267.0,(DEU) Germany,15779.0,25540.0,(70) Mixed livestock,89249.0,171.13,970.02397313,632893.0
114409.0,0.9000005164,5909.56,119522.0,28412.0,113619.0,278993.0,31889.0,51814.0,108202.0,11381.0,14077.0,75090.0,50466.0,20617.0,251094.0,122608.0,2008,19125.0,940.4836096000001,6368.0,133.85,DE,486040.0,(DEU) Germany,31920.0,32872.0,(80) Mixed crops and livestock,97038.0,99.29,1152.2657967,719569.0
299.0,0.9172529434000001,1589.12,2903.0,218.0,7424.0,19753.0,65.0,9439.0,22637.0,214.0,1079.0,5363.0,9362.0,7828.0,18118.0,16740.0,2008,2928.0,1032.8364287,69.0,17.03,EL,48933.0,(ELL) Greece,277.0,3692.0,(15) Specialist COP,6207.0,0.35,859.58615721,77995.0
485.0,0.9583067594,2486.4,2101.0,322.0,6092.0,20407.0,88.0,13236.0,23592.0,1239.0,1243.0,6230.0,13114.0,12260.0,19556.0,17828.0,2008,2671.0,1479.0137845000002,69.0,12.55,EL,61306.0,(ELL) Greece,1056.0,4290.0,(16) Specialist other fieldcrops,5313.0,0.42,1141.8614906999999,90532.0
223.0,1.6605553753,4403.04,4681.0,166.0,10009.0,28358.0,75.0,1484.0,15063.0,177.0,84.0,7639.0,1465.0,20339.0,47091.0,46784.0,2008,576.0,17441.64625,173.0,2.75,EL,47173.0,(ELL) Greece,4509.0,5453.0,(20) Specialist horticulture,21888.0,0.49,453.43861751,84290.0
16.0,1.9909237293000002,2906.91,2266.0,3.0,3413.0,11732.0,0.0,3787.0,16271.0,336.0,885.0,2610.0,3881.0,15502.0,23358.0,22457.0,2008,179.0,5505.3871706,4.0,4.22,EL,73387.0,(ELL) Greece,1832.0,3694.0,(35) Specialist wine,5143.0,0.01,2641.209791,94804.0
212.0,1.9494775396000001,2519.43,1487.0,131.0,3373.0,10644.0,68.0,2788.0,10965.0,164.0,603.0,2176.0,2846.0,13113.0,20750.0,19935.0,2008,311.0,5394.502404600001,31.0,3.87,EL,70025.0,(ELL) Greece,1544.0,3210.0,(36) Specialist orchards - fruits,2876.0,0.21,982.55577571,83998.0
664.0,1.5894417268,2567.35,1341.0,422.0,1637.0,7034.0,131.0,4563.0,7454.0,912.0,393.0,1947.0,4603.0,8738.0,11180.0,10123.0,2008,197.0,2025.1729890000001,25.0,5.14,EL,71290.0,(ELL) Greece,1112.0,2116.0,(37) Specialist olives,2934.0,0.66,974.5591055,82101.0
841.0,1.7162543279,2802.5,1324.0,511.0,2357.0,8640.0,197.0,4355.0,11830.0,911.0,579.0,2202.0,4257.0,10407.0,14828.0,13408.0,2008,198.0,2811.9941962,23.0,4.95,EL,73764.0,(ELL) Greece,1022.0,2838.0,(38) Permanent crops combined,4534.0,0.9,898.71123507,90639.0
31786.0,1.5019476375999998,4229.09,3194.0,22316.0,17216.0,25190.0,4525.0,9970.0,10732.0,1043.0,140.0,3317.0,9967.0,22714.0,37834.0,5908.0,2008,577.0,929.79083644,61.0,6.76,EL,28227.0,(ELL) Greece,1529.0,2490.0,(48) Specialist sheep and goats,15026.0,33.14,959.01914021,76300.0
23833.0,0.8939129669,3525.37,4955.0,33027.0,23399.0,35383.0,12560.0,23361.0,15509.0,2250.0,280.0,5669.0,23491.0,19737.0,31629.0,7516.0,2008,946.0,741.9874987000001,144.0,10.41,EL,23896.0,(ELL) Greece,1301.0,3924.0,(49) Specialist cattle,18565.0,50.55,471.51157292,90997.0
164641.0,1.1211316738,4115.4,15882.0,13250.0,124961.0,147219.0,18719.0,2824.0,35120.0,7.0,1.0,12505.0,1542.0,19375.0,165052.0,410.0,2008,18.0,58.927674931999995,221.0,6.95,EL,4677.0,(ELL) Greece,3352.0,6162.0,(50) Specialist granivores,94383.0,117.16,1405.3252857999998,147431.0
2098.0,1.7488772645,3255.62,1992.0,1120.0,4262.0,12442.0,376.0,6185.0,13763.0,650.0,483.0,3418.0,6128.0,15607.0,21759.0,19178.0,2008,921.0,2272.3140438,33.0,8.93,EL,60796.0,(ELL) Greece,1054.0,2752.0,(60) Mixed crops,3765.0,1.89,1071.0383378,79445.0
16091.0,1.4802276679,3451.63,2132.0,8967.0,9303.0,17287.0,5328.0,6929.0,12769.0,1266.0,230.0,3896.0,6909.0,15449.0,25589.0,9267.0,2008,791.0,1299.0143706,39.0,7.85,EL,41048.0,(ELL) Greece,662.0,2596.0,(80) Mixed crops and livestock,8637.0,13.24,1027.1237638,71421.0
157.0,1.397449955,2012.71,107657.0,67.0,11394.0,30969.0,38.0,15639.0,16531.0,4637.0,643.0,11266.0,15008.0,27038.0,43277.0,42477.0,2008,3242.0,658.30028582,235.0,76.22,ES,227569.0,(ESP) Spain,1554.0,3278.0,(15) Specialist COP,10465.0,0.15,1020.5555502999998,254632.0
1335.0,1.1865686231,3210.49,165231.0,530.0,29932.0,67893.0,167.0,20861.0,18650.0,4059.0,2956.0,20362.0,19380.0,31892.0,80560.0,76268.0,2008,5225.0,1669.5987894000002,616.0,51.13,ES,208876.0,(ESP) Spain,6075.0,5684.0,(16) Specialist other fieldcrops,34983.0,0.62,2139.2888980000002,263039.0
133.0,1.4060914532,6764.64,149272.0,117.0,25269.0,72197.0,21.0,2355.0,9855.0,1280.0,219.0,13831.0,2997.0,32201.0,101515.0,101164.0,2008,1928.0,11625.338989,1070.0,9.46,ES,236402.0,(ESP) Spain,24970.0,5128.0,(20) Specialist horticulture,51583.0,0.23,575.89862087,297958.0
130.0,1.7588079158,2505.17,94367.0,69.0,4646.0,17928.0,34.0,4516.0,9998.0,1110.0,443.0,5594.0,4407.0,18198.0,31532.0,30958.0,2008,305.0,2137.057899,145.0,15.34,ES,156361.0,(ESP) Spain,4803.0,2433.0,(36) Specialist orchards - fruits,5400.0,0.12,818.70535683,171828.0
35.0,1.527245171,2857.39,96062.0,36.0,5067.0,19473.0,7.0,6390.0,10992.0,11.0,17.0,5433.0,6221.0,16325.0,29740.0,29689.0,2008,500.0,1660.7238097000002,12.0,18.17,ES,189040.0,(ESP) Spain,6066.0,2394.0,(37) Specialist olives,4069.0,0.06,633.22114247,204137.0
11.0,1.6153316706,2838.1,85743.0,15.0,3355.0,14634.0,4.0,6772.0,9549.0,256.0,618.0,5247.0,6731.0,15689.0,23638.0,23009.0,2008,256.0,967.92947182,86.0,25.59,ES,159113.0,(ESP) Spain,3219.0,2470.0,(38) Permanent crops combined,6154.0,0.02,464.69815002,174832.0
104966.0,1.5779604981,3615.2,186093.0,44222.0,54647.0,74736.0,8575.0,10922.0,18666.0,4677.0,207.0,11571.0,10899.0,54058.0,117931.0,12757.0,2008,1184.0,640.72449182,508.0,20.42,ES,210590.0,(ESP) Spain,1456.0,5372.0,(45) Specialist milk,44947.0,49.37,2125.9332986,318402.0
57034.0,1.4312161931,3206.67,167037.0,36540.0,31187.0,47148.0,6184.0,15600.0,11450.0,2915.0,368.0,7023.0,15444.0,35688.0,67479.0,10077.0,2008,1606.0,159.30631776,434.0,67.31,ES,120081.0,(ESP) Spain,3293.0,3606.0,(48) Specialist sheep and goats,29950.0,54.24,1051.4919718,198022.0
36429.0,1.1048651128,2675.81,117335.0,39460.0,29044.0,43784.0,18000.0,17991.0,10714.0,4066.0,843.0,7193.0,17262.0,22409.0,48376.0,11103.0,2008,1980.0,156.70502074,400.0,71.97,ES,162292.0,(ESP) Spain,1619.0,3548.0,(49) Specialist cattle,26179.0,53.46,681.4820275000001,238644.0
172818.0,1.3367474659,3621.04,179505.0,13491.0,101276.0,141449.0,35703.0,5514.0,17523.0,2156.0,1893.0,19442.0,5468.0,53476.0,189082.0,14371.0,2008,3147.0,657.18909387,1969.0,24.42,ES,93723.0,(ESP) Spain,6241.0,9374.0,(50) Specialist granivores,103656.0,371.4,465.31675846,228392.0
338.0,1.4304219803,3085.09,119397.0,298.0,8440.0,25795.0,132.0,10946.0,11400.0,1774.0,425.0,8276.0,10542.0,21513.0,36898.0,36135.0,2008,1521.0,869.14567284,296.0,49.17,ES,204779.0,(ESP) Spain,4552.0,2710.0,(60) Mixed crops,8583.0,0.37,906.65473588,225059.0
73581.0,1.3538797711000001,2911.38,156065.0,39209.0,42037.0,66545.0,23641.0,19461.0,21758.0,3146.0,1019.0,10920.0,18664.0,42823.0,90094.0,15494.0,2008,3100.0,159.48489886,741.0,101.55,ES,190049.0,(ESP) Spain,3745.0,6002.0,(70) Mixed livestock,41624.0,94.32,780.139338,292640.0
31096.0,1.3360196145,3042.73,162038.0,19685.0,24656.0,47092.0,8178.0,16215.0,16844.0,2274.0,1320.0,11281.0,15802.0,31233.0,62916.0,30499.0,2008,2888.0,424.10858397,330.0,81.7,ES,181778.0,(ESP) Spain,3613.0,4323.0,(80) Mixed crops and livestock,20393.0,29.08,985.85071498,238700.0
704.0,0.8183116340000001,3390.71,33487.0,129.0,32187.0,83480.0,529.0,26042.0,99440.0,17441.0,7901.0,25066.0,25687.0,28276.0,68313.0,59708.0,2008,1214.0,352.00397345,3943.0,178.71,EE,37475.0,(EST) Estonia,4874.0,16196.0,(15) Specialist COP,32645.0,1.0,670.69149658,169689.0
1138.0,1.1086320008,2786.24,4354.0,51.0,7027.0,20272.0,395.0,6417.0,22545.0,9257.0,5731.0,6967.0,7096.0,12578.0,22475.0,15605.0,2008,165.0,380.19682087,667.0,46.85,EE,25317.0,(EST) Estonia,1290.0,4156.0,(16) Specialist other fieldcrops,23371.0,0.65,1738.3059551,71283.0
183.0,1.0572340389,5255.73,10126.0,23.0,19513.0,53920.0,251.0,2629.0,25805.0,5682.0,2033.0,13883.0,2872.0,6758.0,57006.0,54790.0,2008,1091.0,3386.8873842,2359.0,17.65,EE,25879.0,(EST) Estonia,10090.0,6984.0,(20) Specialist horticulture,38675.0,0.41,367.9175797,90383.0
130763.0,0.9073230178,11461.23,34282.0,39760.0,106656.0,225040.0,14486.0,42141.0,118385.0,33310.0,9382.0,46084.0,41778.0,32743.0,204184.0,64039.0,2008,1646.0,289.60074657,8654.0,225.39,EE,46494.0,(EST) Estonia,38388.0,23612.0,(45) Specialist milk,144949.0,96.86,1350.0177628,349586.0
4262.0,0.9722158467,2800.75,2207.0,5681.0,4133.0,9515.0,4236.0,7833.0,3800.0,1926.0,1681.0,4018.0,7657.0,8064.0,9251.0,3307.0,2008,163.0,74.599489695,156.0,44.44,EE,24785.0,(EST) Estonia,239.0,806.0,(48) Specialist sheep and goats,10159.0,10.49,406.2822337,44426.0
14977.0,0.6994659625,4318.85,9956.0,13082.0,22542.0,53884.0,7963.0,23991.0,49788.0,10993.0,3200.0,15499.0,23644.0,16702.0,37690.0,19513.0,2008,598.0,158.70413359,2143.0,127.82,EE,46216.0,(EST) Estonia,4352.0,8749.0,(49) Specialist cattle,50689.0,39.6,378.16975031,159742.0
505329.0,0.9958075346999999,16058.09,127142.0,24549.0,370104.0,545838.0,103900.0,8206.0,134047.0,11959.0,15779.0,63210.0,8090.0,6344.0,543550.0,22441.0,2008,596.0,419.57485898,4510.0,68.7,EE,40132.0,(EST) Estonia,62971.0,44447.0,(50) Specialist granivores,290342.0,579.13,872.56935118,489069.0
18660.0,0.8214149634000001,4160.66,12444.0,4583.0,25031.0,57502.0,10444.0,12763.0,40079.0,11643.0,4097.0,16410.0,13268.0,6704.0,47233.0,24476.0,2008,622.0,326.26362018,1822.0,76.49,EE,16546.0,(EST) Estonia,6338.0,7279.0,(80) Mixed crops and livestock,31012.0,17.88,987.48686016,92221.0
2822.0,0.9874859451000001,2165.67,103918.0,2549.0,51883.0,141028.0,2177.0,45685.0,92055.0,36099.0,11014.0,40630.0,43498.0,42159.0,139263.0,125428.0,2008,14239.0,1045.2125146,4137.0,128.22,FR,71036.0,(FRA) France,3178.0,26961.0,(15) Specialist COP,19901.0,4.45,605.40765185,185541.0
10728.0,1.0798224202,3477.16,148809.0,7391.0,70030.0,204555.0,5517.0,44761.0,105197.0,33781.0,12196.0,57652.0,41495.0,58363.0,220883.0,197959.0,2008,19626.0,1798.8561789999999,6210.0,114.9,FR,85805.0,(FRA) France,16012.0,35025.0,(16) Specialist other fieldcrops,45103.0,12.12,842.86793549,243496.0
711.0,1.1134326921,7335.8,74633.0,526.0,66389.0,228769.0,292.0,4251.0,38285.0,19292.0,5333.0,69829.0,2474.0,30934.0,254719.0,248675.0,2008,3479.0,32770.961836,4634.0,8.34,FR,28267.0,(FRA) France,58470.0,25968.0,(20) Specialist horticulture,77865.0,0.86,828.96288981,144943.0
405.0,1.28322881,4398.78,96286.0,671.0,18236.0,147968.0,351.0,4358.0,42249.0,224964.0,6835.0,55063.0,1205.0,44078.0,189877.0,182637.0,2008,18050.0,7774.2823635,5118.0,25.14,FR,139862.0,(FRA) France,29927.0,21575.0,(35) Specialist wine,49282.0,0.88,447.65900315,232064.0
1329.0,1.1044189701,6766.8,102865.0,1039.0,28483.0,174468.0,936.0,16819.0,49817.0,21670.0,10909.0,59575.0,15223.0,36660.0,192685.0,180447.0,2008,7984.0,5847.0968093,3520.0,33.14,FR,75787.0,(FRA) France,49633.0,25273.0,(36) Specialist orchards - fruits,35427.0,1.89,697.68665881,162070.0
669.0,1.0492549409,4647.58,69738.0,958.0,23234.0,123595.0,291.0,15445.0,29174.0,58038.0,7834.0,41663.0,13180.0,20714.0,129683.0,121181.0,2008,7919.0,3187.7651523000004,4122.0,41.76,FR,89489.0,(FRA) France,29370.0,17287.0,(38) Permanent crops combined,24632.0,0.81,758.4600034,144253.0
128557.0,1.0437013674,2766.69,70886.0,57450.0,50948.0,143648.0,26650.0,27901.0,67794.0,4692.0,3136.0,47949.0,26441.0,34776.0,149925.0,18232.0,2008,8755.0,235.19172436,4900.0,78.6,FR,34139.0,(FRA) France,2013.0,29082.0,(45) Specialist milk,96282.0,83.44,1540.7206409000003,255665.0
72319.0,0.8421975941,2635.08,57834.0,43365.0,36901.0,100319.0,18843.0,30434.0,53427.0,5429.0,4042.0,31223.0,29546.0,14809.0,84488.0,8128.0,2008,5527.0,85.450966194,3006.0,95.65,FR,39128.0,(FRA) France,2685.0,20978.0,(48) Specialist sheep and goats,61755.0,71.82,1006.9000706,197675.0
79699.0,0.8240500999,2390.93,62331.0,90643.0,37882.0,114094.0,57330.0,38440.0,63109.0,4442.0,3129.0,36502.0,37141.0,18791.0,94019.0,11192.0,2008,8646.0,111.11895473,4276.0,101.22,FR,48541.0,(FRA) France,1671.0,25117.0,(49) Specialist cattle,71866.0,115.08,692.54305173,274159.0
277558.0,1.0115716103,2970.89,71555.0,29051.0,194490.0,315379.0,58398.0,18661.0,62136.0,9339.0,6595.0,61306.0,16832.0,21969.0,319028.0,34875.0,2008,6707.0,724.18107653,9037.0,50.14,FR,28775.0,(FRA) France,8413.0,35425.0,(50) Specialist granivores,127586.0,407.89,680.48033757,247548.0
7197.0,1.0531465543,3981.1,89317.0,6105.0,37577.0,138159.0,3393.0,23995.0,54547.0,26620.0,10458.0,46601.0,22201.0,30496.0,145502.0,127847.0,2008,8639.0,1993.2634355999999,3799.0,69.43,FR,89873.0,(FRA) France,19802.0,21741.0,(60) Mixed crops,36732.0,9.75,738.06383765,187257.0
204466.0,1.0028656898000001,3381.7,82261.0,63395.0,111131.0,240778.0,51569.0,34170.0,88861.0,8864.0,3890.0,66323.0,32268.0,34270.0,241468.0,33111.0,2008,10361.0,389.77727407,8123.0,86.75,FR,37205.0,(FRA) France,5502.0,39337.0,(70) Mixed livestock,121150.0,214.92,951.35478545,310611.0
84956.0,0.9525576396,2908.26,106548.0,51559.0,70009.0,184197.0,31761.0,46396.0,98536.0,21195.0,7725.0,54422.0,44356.0,36984.0,175458.0,82777.0,2008,13856.0,685.66733246,6400.0,124.0,FR,55968.0,(FRA) France,4765.0,34745.0,(80) Mixed crops and livestock,78801.0,83.22,1011.9625652000001,284863.0
1280.0,1.0624037774,3455.19,69400.0,497.0,29392.0,88106.0,690.0,23753.0,50560.0,20874.0,8858.0,28772.0,22764.0,29189.0,93605.0,83466.0,2008,6165.0,813.88509856,2805.0,103.57,HU,53470.0,(HUN) Hungary,9018.0,11955.0,(15) Specialist COP,24058.0,1.89,673.57241417,128586.0
4788.0,0.9746454812,4401.96,41278.0,1641.0,21920.0,69842.0,1003.0,17099.0,31746.0,9092.0,6118.0,23540.0,16517.0,15096.0,68071.0,57166.0,2008,4353.0,945.00680193,1397.0,61.45,HU,33452.0,(HUN) Hungary,10236.0,8395.0,(16) Specialist other fieldcrops,23231.0,3.95,1212.1104909000003,90070.0
3.0,1.3387692464,7239.37,48689.0,217.0,23856.0,65938.0,126.0,2565.0,19861.0,12951.0,3635.0,17129.0,1999.0,24747.0,88275.0,84637.0,2008,1175.0,10074.766239,1079.0,8.55,HU,14710.0,(HUN) Hungary,15671.0,7028.0,(20) Specialist horticulture,32410.0,0.36,8.9371793273,67198.0
32.0,1.2674714982,3977.12,19398.0,0.0,6077.0,29892.0,16.0,2861.0,23167.0,33910.0,2374.0,9201.0,2348.0,12490.0,37887.0,35481.0,2008,285.0,3673.9746920000002,658.0,9.73,HU,64413.0,(HUN) Hungary,5025.0,8645.0,(35) Specialist wine,25358.0,0.05,678.4395726,112938.0
7.0,0.9797880749,5049.99,23080.0,0.0,8437.0,38652.0,4.0,5009.0,15822.0,4200.0,2420.0,10601.0,4830.0,4274.0,37871.0,35443.0,2008,437.0,2213.4492453000003,1129.0,16.67,HU,71015.0,(HUN) Hungary,7750.0,10297.0,(36) Specialist orchards - fruits,21470.0,0.01,695.9084404,108307.0
-5.0,1.0702777529,3185.53,11497.0,0.0,5252.0,21991.0,0.0,3856.0,7025.0,8101.0,771.0,6113.0,3337.0,4997.0,23536.0,22770.0,2008,73.0,1523.8977737,554.0,14.96,HU,57367.0,(HUN) Hungary,4340.0,5658.0,(38) Permanent crops combined,8774.0,0.0,-1626.2711160000001,73165.0
98400.0,0.9407697306,8420.83,64682.0,34196.0,78023.0,162458.0,15532.0,28890.0,37639.0,25975.0,9046.0,38656.0,26851.0,18792.0,152836.0,45390.0,2008,5159.0,528.79017038,4453.0,87.55,HU,42622.0,(HUN) Hungary,25792.0,10375.0,(45) Specialist milk,58011.0,64.3,1530.254609,172468.0
19983.0,0.7891493940000001,3305.03,19328.0,29610.0,22737.0,39405.0,6658.0,17488.0,12315.0,6306.0,344.0,8395.0,15907.0,7489.0,31096.0,10770.0,2008,1037.0,134.54274498,651.0,81.31,HU,45411.0,(HUN) Hungary,2204.0,4381.0,(48) Specialist sheep and goats,37734.0,45.03,443.74764452,125070.0
11166.0,0.5983170196,3186.73,28938.0,17327.0,16804.0,36392.0,9867.0,17928.0,15501.0,6617.0,252.0,10011.0,17395.0,2791.0,21774.0,10356.0,2008,1747.0,180.23879577,1394.0,58.2,HU,22416.0,(HUN) Hungary,3056.0,3380.0,(49) Specialist cattle,15598.0,28.9,386.43617886,70841.0
116549.0,1.1461283971,4741.39,47266.0,3375.0,82436.0,124272.0,36134.0,9107.0,21178.0,4534.0,10467.0,18897.0,7810.0,26556.0,142431.0,15416.0,2008,2117.0,639.29725641,2270.0,24.26,HU,9434.0,(HUN) Hungary,10857.0,7694.0,(50) Specialist granivores,66838.0,83.4,1397.4434324000001,100826.0
425.0,1.0805118675,2005.99,13282.0,210.0,6276.0,19037.0,212.0,3414.0,8203.0,1873.0,781.0,6397.0,3329.0,5044.0,20569.0,19364.0,2008,517.0,1198.1359231,241.0,16.59,HU,22456.0,(HUN) Hungary,2069.0,3535.0,(60) Mixed crops,6790.0,0.55,758.90609934,37660.0
221263.0,0.8544286239,15627.36,156173.0,53746.0,221642.0,480850.0,42167.0,66992.0,116210.0,41967.0,73970.0,118338.0,63430.0,-3660.0,410852.0,115620.0,2008,10243.0,708.18196136,21184.0,163.71,HU,36372.0,(HUN) Hungary,80342.0,29102.0,(70) Mixed livestock,132954.0,182.46,1212.6326362,339282.0
22153.0,0.9466371162999999,4006.2,37928.0,8771.0,24639.0,63547.0,5969.0,13738.0,26275.0,14644.0,3880.0,19633.0,12988.0,10876.0,60155.0,34122.0,2008,2801.0,626.0953529,1569.0,54.87,HU,28978.0,(HUN) Hungary,8690.0,6216.0,(80) Mixed crops and livestock,21990.0,21.96,1005.5500837000001,86011.0
3101.0,0.9517851051999999,1601.49,19012.0,872.0,26025.0,60125.0,5649.0,24923.0,40109.0,5272.0,3188.0,18385.0,24135.0,22548.0,57226.0,50937.0,2008,4287.0,958.98356297,1587.0,55.6,IE,1426763.0,(IRE) Ireland,870.0,8972.0,(15) Specialist COP,24056.0,5.78,536.60986351,1491800.0
126550.0,1.2054790312,3756.47,41140.0,65661.0,61210.0,116027.0,27787.0,22454.0,56596.0,7421.0,1481.0,22375.0,22408.0,45787.0,139868.0,11837.0,2008,3644.0,218.87573616,4039.0,54.11,IE,1048151.0,(IRE) Ireland,4653.0,20106.0,(45) Specialist milk,130157.0,98.38,1286.3385951999999,1300565.0
13389.0,0.6926221456999999,2009.5,7668.0,12802.0,10059.0,23175.0,11830.0,19040.0,17217.0,1351.0,394.0,5976.0,18406.0,10835.0,16051.0,2268.0,2008,1003.0,46.087992072,423.0,49.24,IE,609880.0,(IRE) Ireland,503.0,5210.0,(48) Specialist sheep and goats,29726.0,37.63,355.79823438,669625.0
24216.0,0.8283605995000001,2191.25,11196.0,16979.0,16022.0,35875.0,26944.0,20224.0,21864.0,3036.0,820.0,9185.0,19475.0,14118.0,29717.0,4682.0,2008,1329.0,112.02978279999999,1065.0,41.81,IE,718291.0,(IRE) Ireland,630.0,7644.0,(49) Specialist cattle,48409.0,47.23,512.72648432,805543.0
25466.0,0.8483470285,2770.47,22604.0,13045.0,30880.0,71876.0,31101.0,26472.0,52905.0,5778.0,2929.0,18264.0,25496.0,15183.0,60976.0,32581.0,2008,3776.0,578.35553805,1950.0,56.93,IE,1388063.0,(IRE) Ireland,3264.0,13743.0,(80) Mixed crops and livestock,58734.0,46.18,551.46204572,1512748.0
398.0,0.9095516833,2101.59,17842.0,20.0,9276.0,34380.0,77.0,10609.0,52269.0,4117.0,1546.0,8450.0,9070.0,5926.0,31270.0,29326.0,2008,2236.0,1288.1442842000001,44.0,23.66,IT,329720.0,(ITA) Italy,1664.0,12710.0,(15) Specialist COP,33525.0,0.08,797.81160474,415533.0
238.0,1.4136574094999999,2924.32,23166.0,72.0,10519.0,30344.0,147.0,8712.0,26844.0,1078.0,712.0,7754.0,7565.0,20088.0,42896.0,41946.0,2008,1757.0,2162.6084969,119.0,20.34,IT,260827.0,(ITA) Italy,4431.0,5763.0,(16) Specialist other fieldcrops,31089.0,0.24,1006.4142515000001,318833.0
216.0,1.9305340466999998,5963.68,76308.0,13.0,30469.0,85544.0,91.0,354.0,21293.0,9535.0,749.0,15194.0,-1706.0,77854.0,165145.0,164181.0,2008,732.0,40429.50294,554.0,3.09,IT,119131.0,(ITA) Italy,25383.0,13212.0,(20) Specialist horticulture,78178.0,0.13,1082.6505745,218615.0
25.0,1.7460641539,2808.17,25692.0,19.0,5816.0,27419.0,32.0,1191.0,26345.0,18056.0,1662.0,6447.0,1037.0,21465.0,47876.0,46188.0,2008,449.0,6250.7706493000005,215.0,7.81,IT,212602.0,(ITA) Italy,6185.0,8307.0,(35) Specialist wine,42138.0,0.04,634.03813029,281104.0
134.0,2.1074097996,2523.02,24690.0,31.0,4605.0,19114.0,124.0,1438.0,16672.0,1075.0,956.0,3767.0,1096.0,22242.0,40281.0,39191.0,2008,361.0,7348.6010154,47.0,5.53,IT,154678.0,(ITA) Italy,5000.0,5334.0,(36) Specialist orchards - fruits,24685.0,0.07,1539.6478105,196067.0
